미디어타입,제목,장소명,장소타입,장소설명,주소,위도,경도,주소_지역명
show,2TV생생정보,원조이방아지매,restaurant,2TV생생정보 1645회 수구레국밥 맛집,대구광역시 달성군 현풍읍 현풍로6길 5 상설시장동(상설시장동 109 동),35.6947517,128.4422432,대구
show,2TV생생정보,반야월연꽃마을협동조합,cafe,"2TV생생정보 1594회 연근차, 연잎라떼, 연근쿠키 맛집",대구광역시 동구 금강로 153,35.8626471,128.737212,대구
show,2TV생생정보,반고개의성무침회본점,restaurant,"2TV생생정보 1594회 무침회, 납작만두, 동죽조개탕 맛집",대구광역시 서구 달구벌대로375길 17,35.8626047,128.5700446,대구
show,2TV생생정보,울진참가자미,restaurant,2TV생생정보 1564회 자연산물회 맛집,대구광역시 수성구 들안로 297,35.856524,128.6168509,대구
show,2TV생생정보,낙영찜갈비 본점,restaurant,2TV생생정보 120회 찜갈비,대구광역시 중구 동덕로36길 9-17,35.8712706,128.6049424,대구
show,2TV생생정보,동성로카페 스위트앤드,restaurant,"2TV생생정보 1603회 짜장면빙수, 짬뽕빙수 맛집",대구광역시 중구 동성로2길 12-36 2층,35.8660565,128.5970044,대구
show,2TV생생정보,짬뽕차이나,restaurant,2TV생생정보 1618회 중화요리뷔페 맛집,대전광역시 동구 대전로 463,36.3069083,127.4510313,대전
show,2TV생생정보,큰뫼골,restaurant,2TV생생정보 1587회 민물새우탕 맛집,대전광역시 동구 대청호수로 723-5,36.3866823,127.480494,대전
show,2TV생생정보,바보곰탕,restaurant,2TV생생정보 1641회 한우방치찜 맛집,대전광역시 서구 둔산대로117번길 95 리더스타운,36.3692968,127.3817551,대전
show,2TV생생정보,월광박속낙지탕,restaurant,2TV생생정보 1663회 박속낙지탕 맛집,대전광역시 서구 한밭대로707번길 27 2층,36.3591291,127.3772627,대전
show,2TV생생정보,산골묵집,restaurant,"2TV생생정보 1600회 채묵, 도토리전, 보리밥 맛집",대전광역시 유성구 관용로63번길 47,36.416073,127.3840753,대전
show,2TV생생정보,숯골원냉면 본점,restaurant,2TV생생정보 1616회 냉면 맛집,대전광역시 유성구 신성로84번길 18,36.3901104,127.3502532,대전
show,2TV생생정보,맛나분식,restaurant,2TV생생정보 1123회 떡볶이/김밥/부추전/순대,부산광역시 금정구 서동시장길 42-4,35.155658,129.058159,부산
show,2TV생생정보,김가네 삼색칼국수,restaurant,2TV생생정보 1574회 삼색해물칼국수 맛집,부산광역시 동래구 온천장로119번길 10,35.2216005,129.0842947,부산
show,2TV생생정보,황금족발,restaurant,2TV생생정보 1555회 족발 맛집,부산광역시 영도구 남항로41번길 27 1층,35.0898017,129.0415196,부산
show,2TV생생정보,인터랙트 with 글루텐프리,restaurant,"2TV생생정보 1628회 호두카카오초콜릿쿠키, 블루베리치즈크럼블 맛집",서울특별시 강남구 강남대로118길 16 1층,37.5065248,127.0248564,서울
show,2TV생생정보,풍년집,restaurant,2TV생생정보 1640회 소갈비살 맛집,서울특별시 강남구 논현로67길 63,37.492678,127.0347956,서울
show,2TV생생정보,바이트샌드위치&샐러드,cafe,2TV생생정보 1580회 샌드위치 맛집,서울특별시 강남구 봉은사로 474 1층102호,37.5122834,127.0517546,서울
show,2TV생생정보,가나돈까스의집,restaurant,2TV생생정보 765회 돈가스,서울특별시 강남구 언주로 608,37.5098824,127.037748,서울
show,2TV생생정보,한교방 서울면옥,restaurant,"2TV생생정보 1634회 소갈비찜, 육전냉면 맛집",서울특별시 강남구 학동로45길 8 유화빌딩 2층,37.5167961,127.0380778,서울
show,2TV생생정보,버섯잔치집 본점,restaurant,2TV생생정보 1624회 반반버섯전골 맛집,서울특별시 강동구 성내로 52 성원빌딩,37.5282888,127.1256723,서울
show,2TV생생정보,옛곰탕집,restaurant,2TV생생정보 1390회 곰탕,서울특별시 강북구 도봉로71가길 4,37.631508,127.022731,서울
show,2TV생생정보,예성닭도리탕,restaurant,2TV생생정보 1646회 묵은지닭도리탕 맛집,서울특별시 강북구 한천로139길 35 1층,37.6386984,127.0253296,서울
show,2TV생생정보,풍천장어구이 파김치장어전골 화곡점,restaurant,2TV생생정보 1664회 파장어전골 맛집,서울특별시 강서구 곰달래로16길 37 1층,37.5283748,126.8403918,서울
show,2TV생생정보,탑퓨전포차,restaurant,2TV생생정보 1666회 안주무한리필 맛집,서울특별시 관악구 신림로59길 15-16 1층,37.4825678,126.9294284,서울
show,2TV생생정보,소사면옥 군자역본점,restaurant,"2TV생생정보 1608회 코다리냉면, 물냉면 맛집",서울특별시 광진구 능동로 270 1층,37.5540374,127.0780827,서울
show,2TV생생정보,할매복집,restaurant,2TV생생정보 1668회 복불고기 맛집,서울특별시 광진구 아차산로76가길 13 1층,37.5469772,127.1072184,서울
show,2TV생생정보,손가네생오리부페,restaurant,2TV생생정보 1564회 오리고기무제한 맛집,서울특별시 구로구 개봉로19길 29,37.4933738,126.8557833,서울
show,2TV생생정보,무한자금성,restaurant,"2TV생생정보 1636회 탕수육, 깐풍기, 팔보채 맛집",서울특별시 구로구 디지털로 273,37.4839163,126.8940805,서울
show,2TV생생정보,가산물갈비&백년불고기,restaurant,2TV생생정보 1170회 산더미물갈비,서울특별시 금천구 가산디지털1로 128 STX V TOWER 110호,37.4771592,126.8837142,서울
show,2TV생생정보,도원,restaurant,"2TV생생정보 1672회 깐풍기, 고추잡채, 양장피 맛집",서울특별시 금천구 범안로 1130 1층,37.465603,126.8876967,서울
show,2TV생생정보,신가네칼국수,restaurant,2TV생생정보 1584회 서리태콩국수 맛집,서울특별시 노원구 공릉로59나길 78-14,37.6356584,127.0702137,서울
show,2TV생생정보,엄마손술빵,cafe,2TV생생정보 1573회 술빵 맛집,서울특별시 노원구 동일로180길 45,37.6227467,127.0767692,서울
show,2TV생생정보,용순가재골수제비,restaurant,2TV생생정보 1610회 얼큰수제비,서울특별시 노원구 동일로242길 100,37.67443,127.060634,서울
show,2TV생생정보,도봉산두부,restaurant,2TV생생정보 402회 포두부삼합/두부,서울특별시 도봉구 도봉산길 73,37.686204,127.037355,서울
show,2TV생생정보,조영환의대양한방숯불갈비,restaurant,"2TV생생정보 1592회 한방숯불돼지갈비, 냉면 맛집",서울특별시 동대문구 고산자로 399 2층,37.5752378,127.0377488,서울
show,2TV생생정보,탕미옥,restaurant,"2TV생생정보 1619회 전복문어갈비찜, 보양우족찜 맛집",서울특별시 동대문구 왕산로19나길 3 태종빌딩 1층,37.5786393,127.0331255,서울
show,2TV생생정보,BK볏짚 우대갈비 장안동본점,restaurant,"2TV생생정보 1611회 우대갈비, 된장찌개 맛집",서울특별시 동대문구 장한로26가길 29 1층,37.5704116,127.0715869,서울
show,2TV생생정보,육지,restaurant,2TV생생정보 1626회 숙성돈대갈비접기 맛집,서울특별시 마포구 독막로3길 34,37.5496608,126.9174559,서울
show,2TV생생정보,동일루,restaurant,2TV생생정보 1074회 찹쌀탕수육,서울특별시 마포구 포은로 75,37.553813,126.905607,서울
show,2TV생생정보,독박골맛있는집,restaurant,2TV생생정보 1652회 간장코다리조림 맛집,서울특별시 서대문구 서소문로 61-7,37.5619858,126.9678239,서울
show,2TV생생정보,달인꽈배기,cafe,2TV생생정보 1666회 꽈배기 맛집,서울특별시 서대문구 통일로 205-3,37.5711998,126.960768,서울
show,2TV생생정보,바나나트리 성수점,cafe,2TV생생정보 1596회 화분빙수 맛집,서울특별시 성동구 서울숲길 47,37.548099,127.0428089,서울
show,2TV생생정보,밀도 성수점,cafe,2TV생생정보 560회 식빵,서울특별시 성동구 왕십리로 96 1층,37.546254,127.044859,서울
show,2TV생생정보,자연향,restaurant,"2TV생생정보 1585회 항아리오리바비큐, 항아리통삼겹바비큐 맛집",서울특별시 성북구 보국문로28길 2 B동,37.6161513,127.005489,서울
show,2TV생생정보,동선식당,restaurant,2TV생생정보 1597회 금반지갈비찜 맛집,서울특별시 성북구 보문로30라길 9 1층,37.5897991,127.0190968,서울
show,2TV생생정보,일루 퓨전한식뷔페,restaurant,2TV생생정보 1624회 치맥무한리필 맛집,서울특별시 송파구 문정동 195-1,37.4880337,127.1205138,서울
show,2TV생생정보,천미미,restaurant,"2TV생생정보 1625회 통낙지쟁반짜장, 통오징어짬뽕 맛집",서울특별시 송파구 송파대로28길 20 1층,37.49411,127.1202119,서울
show,2TV생생정보,전복하다 목동직영점,restaurant,2TV생생정보 1551회 전복 맛집,서울특별시 양천구 목동로9길 10 1층,37.5229194,126.8634118,서울
show,2TV생생정보,계옥정,restaurant,2TV생생정보 1591회 닭특수부위구이 맛집,서울특별시 영등포구 경인로79길 17-2 1층,37.5132888,126.8933588,서울
show,2TV생생정보,선주후면 어만두,restaurant,"2TV생생정보 1669회 어복쟁반, 만두전골 맛집",서울특별시 영등포구 국제금융로2길 37 S-Trenue빌딩 지하1층,37.522863,126.92409,서울
show,2TV생생정보,느루집,restaurant,"2TV생생정보 1661회 치즈닭갈비, 삼겹닭갈비 맛집","서울특별시 영등포구 당산로 34 112호, 113호",37.517425,126.8964798,서울
show,2TV생생정보,더베이커스테이블,cafe,2TV생생정보 603회 독일요리,서울특별시 용산구 녹사평대로 244-1,37.5394055,126.9874586,서울
show,2TV생생정보,열봉부엌,restaurant,2TV생생정보 273회 차돌불고기/바다무침,서울특별시 용산구 백범로87길 46,37.539253,126.969231,서울
show,2TV생생정보,평양초계탕막국수,restaurant,2TV생생정보 1564회 초계탕 맛집,서울특별시 은평구 대서문길 9,37.6576474,126.9470632,서울
show,2TV생생정보,빅토리아 응암본점,restaurant,2TV생생정보 1323회 등갈비김치찜/등갈비튀김,서울특별시 은평구 응암로21길 11,37.593943,126.916653,서울
show,2TV생생정보,안성또순이,restaurant,2TV생생정보 691회 생태찌개,서울특별시 종로구 경희궁길 18,37.5716205,126.9716406,서울
show,2TV생생정보,책읽는고양이,cafe,2TV생생정보 1672회 아메리카노 맛집,서울특별시 종로구 낙산성곽서1길 18-2,37.5777563,127.0081475,서울
show,2TV생생정보,평창칼국수,restaurant,2TV생생정보 1597회 산더미비빔밥 맛집,서울특별시 종로구 동호로 405-4 동문A 3호점,37.5705894,127.0016192,서울
show,2TV생생정보,풍년쌀농산,restaurant,2TV생생정보 573회 떡볶이/떡꼬치 맛집,서울특별시 종로구 북촌로5가길 32,37.580888,126.981668,서울
show,2TV생생정보,통돼지집,restaurant,"2TV생생정보 1672회 통돼지삼겹살, 통돼지갈매기살 맛집",서울특별시 종로구 수표로28길 44,37.5731895,126.9906771,서울
show,2TV생생정보,원조 순희네 빈대떡,restaurant,2TV생생정보 852회 녹두전,서울특별시 종로구 종로32길 5,37.570597,127.000711,서울
show,2TV생생정보,무교동낙지,restaurant,2TV생생정보 1550회 낙지볶음 맛집,서울특별시 종로구 종로3길 30,37.5716008,126.9794439,서울
show,2TV생생정보,삼모녀마약김밥,restaurant,2TV생생정보 1661회 꼬마김밥 맛집,서울특별시 종로구 창경궁로 88 광장시장 동부 B 22호,37.5700398,126.9996036,서울
show,2TV생생정보,남해식당,restaurant,2TV생생정보 1667회 칼국수 맛집,서울특별시 중구 남대문시장4길 42-1,37.5582768,126.9769987,서울
show,2TV생생정보,용금옥,restaurant,2TV생생정보 711회 추어탕,서울특별시 중구 다동길 24-2,37.567578,126.980575,서울
show,2TV생생정보,머거보까매운갈비찜,restaurant,2TV생생정보 1549회 매운돼지갈비찜 맛집,서울특별시 중구 다산로10길 5-4,37.5536645,127.0106376,서울
show,2TV생생정보,설렁탕.족탕.꼬리곰탕의 문화옥,restaurant,"2TV생생정보 1586회 설렁탕, 수육 맛집",서울특별시 중구 창경궁로 62-5,37.568082,126.9984559,서울
show,2TV생생정보,북경반점,restaurant,"2TV생생정보 1588회 짜장면, 짬뽕, 탕수육 맛집",울산광역시 동구 번덕로 31,35.4996611,129.4248525,울산
show,2TV생생정보,자연애,restaurant,2TV생생정보 1651회 보양오리백숙 맛집,인천광역시 강화군 화도면 마니산로 472,37.6320993,126.443154,인천
show,2TV생생정보,계산동 물꽁오리,restaurant,"2TV생생정보 1615회 매콤오리주물럭, 간장오리불고기 맛집",인천광역시 계양구 계산천동로 51 물꽁오리,37.5374191,126.7277486,인천
show,2TV생생정보,고가네본가왕족발보쌈감자탕 본점,restaurant,"2TV생생정보 1654회 족발, 불족발, 보쌈, 감자탕 맛집",인천광역시 남동구 남동대로 913,37.463917,126.7078165,인천
show,2TV생생정보,복마중 인천1호점,restaurant,"2TV생생정보 1615회 복맑은탕, 복불고기 맛집",인천광역시 남동구 남동대로747번길 7 1층,37.4489453,126.7068897,인천
show,2TV생생정보,옥심국수,restaurant,2TV생생정보 1576회 비빔막국수 맛집,인천광역시 남동구 당좌로 7,37.4567046,126.718026,인천
show,2TV생생정보,가마고개,restaurant,2TV생생정보 1620회 족발골뱅이 맛집,인천광역시 미추홀구 낙섬서로 38,37.4526884,126.635669,인천
show,2TV생생정보,이모네부침,restaurant,2TV생생정보 1591회 하트전 맛집,인천광역시 미추홀구 인하로266번길 29 1층,37.4466828,126.6778995,인천
show,2TV생생정보,싱싱부평어시장,restaurant,"2TV생생정보 1612회 모둠회정식, 물회정식 맛집",인천광역시 부평구 대정로 42,37.4954133,126.7250623,인천
show,2TV생생정보,청라다슬기해신탕,restaurant,2TV생생정보 1578회 다슬기해신탕 맛집,인천광역시 서구 청라커낼로 229-9,37.5304923,126.644058,인천
show,2TV생생정보,군봉묵은지김치찜,restaurant,2TV생생정보 1581회 묵은지찜 맛집,인천광역시 연수구 비류대로150번길 13,37.428491,126.6514232,인천
show,2TV생생정보,따룽훠궈 송도점,restaurant,2TV생생정보 1188회 황제샤부샤부,인천광역시 연수구 세트럴로 160 103동 C동 2층,37.394332,126.640779,인천
show,2TV생생정보,황강짬뽕,restaurant,2TV생생정보 1649회 철판조개짬뽕 맛집,인천광역시 연수구 테크노파크로111번길 8 2층,37.3858313,126.6438226,인천
show,2TV생생정보,황금손해물칼국수 무의점,restaurant,"2TV생생정보 1607회 꽃게칼국수, 해물파전 맛집",인천광역시 중구 대무의로 309-17,37.3887482,126.4263864,인천
show,2TV생생정보,어부신광호,restaurant,2TV생생정보 1577회 꽃무지개물회 맛집,인천광역시 중구 선녀바위로55번길 14,37.4416725,126.3790791,인천
